,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
21,6.799359321594238,0.0639594494479322,0.05750007629394531,0.0002936961335175539,0.5,0.01,200,"{'colsample_bytree': 0.5, 'learning_rate': 0.01, 'n_estimators': 200}",-0.852317360565593,-0.8884524744697565,-0.875490966221524,-0.9143418467583497,-0.9072691552062868,-0.8875743606443021,0.022334810520447605,71,-0.7027106658809664,-0.6903358868591633,-0.6772736201139266,-0.6823136600216047,-0.6871256014926839,-0.6879518868736689,0.00860235716853781
22,16.612977933883666,0.08468151282743258,0.153633451461792,0.004154811563997289,0.5,0.01,500,"{'colsample_bytree': 0.5, 'learning_rate': 0.01, 'n_estimators': 500}",-0.7890809112333071,-0.8318931657501963,-0.8417124901806756,-0.8660117878192535,-0.8385068762278979,-0.8334410462422662,0.025000600541488067,62,-0.504124926340601,-0.4975446867020232,-0.501374975446867,-0.4960227830698222,-0.5031915938328587,-0.5004517930784345,0.0031596860274755584
23,30.809148120880128,0.165020675930276,0.3580009937286377,0.023400265797733483,0.5,0.01,1000,"{'colsample_bytree': 0.5, 'learning_rate': 0.01, 'n_estimators': 1000}",-0.7710133542812254,-0.7772977219167321,-0.7918303220738413,-0.8110019646365423,-0.8035363457760314,-0.7909359417368744,0.015133577924190022,51,-0.27882537811824787,-0.28000392850127676,-0.2852091926929876,-0.2750662869488363,-0.28832367671609543,-0.28148569259548883,0.004713897466316596
24,57.58645520210266,0.9550300777224137,0.742842721939087,0.04362834392598418,0.5,0.01,2000,"{'colsample_bytree': 0.5, 'learning_rate': 0.01, 'n_estimators': 2000}",-0.7446975648075412,-0.7592301649646505,-0.7647289866457188,-0.7819253438113949,-0.7827111984282907,-0.7666586517315193,0.014366290435496473,42,-0.09330190532311923,-0.08082891376939698,-0.08092712630131604,-0.07512520868113523,-0.09289993125797899,-0.0846166170665893,0.0072400745521902
25,3.247612237930298,0.03526909713137427,0.030575370788574217,0.0002824463752169333,0.5,0.05,100,"{'colsample_bytree': 0.5, 'learning_rate': 0.05, 'n_estimators': 100}",-0.7969363707776905,-0.8326787117046347,-0.8566378633150039,-0.8656188605108055,-0.8447937131630648,-0.83933310389424,0.023924789936263235,64,-0.5097230406599882,-0.494598310744451,-0.5054999017874681,-0.4956299715211627,-0.5039772169301777,-0.5018856883286495,0.005849803196905129
26,6.005748319625854,0.0433467511396502,0.06370134353637695,0.012107291654975084,0.5,0.05,200,"{'colsample_bytree': 0.5, 'learning_rate': 0.05, 'n_estimators': 200}",-0.7403770620581304,-0.7663000785545955,-0.8260015710919089,-0.8161100196463654,-0.7933202357563851,-0.788421793421477,0.03162448032450765,50,-0.2849145550972304,-0.29041445688469847,-0.28481634256531135,-0.2826279092605323,-0.2812530688402239,-0.2848052665295993,0.0031251904329458887
27,13.774267482757569,0.08034703989076758,0.15519609451293945,0.02262423817085474,0.5,0.05,500,"{'colsample_bytree': 0.5, 'learning_rate': 0.05, 'n_estimators': 500}",-0.6956009426551453,-0.7285938727415554,-0.753731343283582,-0.7717092337917485,-0.75049115913556,-0.7400253103215183,0.026097749117978113,27,-0.04733844038499312,-0.03496366136318994,-0.041936751129444116,-0.03879014043012865,-0.04723558872630856,-0.04205291640681288,0.00481068798851915
28,26.52783908843994,0.19336335021439233,0.3383680820465088,0.026127921791804846,0.5,0.05,1000,"{'colsample_bytree': 0.5, 'learning_rate': 0.05, 'n_estimators': 1000}",-0.6893165750196386,-0.7026708562450903,-0.7435192458758837,-0.7261296660117879,-0.7241650294695481,-0.7171602745243897,0.01902381029335703,7,-0.001571400510705166,-0.0003928501276762915,-0.0011785503830288745,-0.0017676519689678876,-0.0022586664047923007,-0.001433823879034104,0.0006260231024952104
29,49.11058149337769,0.26627899381252174,0.6925500869750977,0.02826163457880365,0.5,0.05,2000,"{'colsample_bytree': 0.5, 'learning_rate': 0.05, 'n_estimators': 2000}",-0.6952081696779262,-0.6956009426551453,-0.7007069913589945,-0.7182711198428291,-0.7339882121807466,-0.7087550871431283,0.01515643634418183,3,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
30,3.037562131881714,0.018979415302350554,0.040236377716064455,0.020220301863679898,0.5,0.1,100,"{'colsample_bytree': 0.5, 'learning_rate': 0.1, 'n_estimators': 100}",-0.746661429693637,-0.786331500392773,-0.8130400628436764,-0.8133595284872298,-0.8121807465618861,-0.7943146535958404,0.025950360199180955,55,-0.29807503437438615,-0.29935179728933414,-0.29365547043802787,-0.2835117352450162,-0.29244819797702054,-0.293408447064757,0.0055862053795185645
31,5.718689727783203,0.05113012229544041,0.05758199691772461,0.00042287301607466904,0.5,0.1,200,"{'colsample_bytree': 0.5, 'learning_rate': 0.1, 'n_estimators': 200}",-0.7132757266300078,-0.7529457973291438,-0.7725844461901021,-0.7728880157170923,-0.7508840864440078,-0.7525156144620707,0.02172744107284321,34,-0.08917697898251817,-0.07464152425849538,-0.08259673934394028,-0.07080428164588039,-0.09024845330452716,-0.08149359550707228,0.00772154329428871
32,13.20562024116516,0.08012860982656252,0.18285555839538575,0.02092562027674145,0.5,0.1,500,"{'colsample_bytree': 0.5, 'learning_rate': 0.1, 'n_estimators': 500}",-0.6944226237234878,-0.7336999214454045,-0.746268656716418,-0.7351669941060903,-0.7155206286836935,-0.7250157649350187,0.01820024911187898,17,-0.001669613042624239,-0.000785700255352583,-0.000785700255352583,-0.0011784346459785917,-0.001964057743297653,-0.0012767011885211298,0.0004730029396561984
33,24.46678352355957,0.3267772744757102,0.31974081993103026,0.020981945364135123,0.5,0.1,1000,"{'colsample_bytree': 0.5, 'learning_rate': 0.1, 'n_estimators': 1000}",-0.6893165750196386,-0.7089552238805971,-0.7305577376276512,-0.7045186640471512,-0.681335952848723,-0.7029368306847521,0.017051375554274762,1,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
34,43.431998300552365,0.3193761957570824,0.6919482231140137,0.026422673959090443,0.5,0.1,2000,"{'colsample_bytree': 0.5, 'learning_rate': 0.1, 'n_estimators': 2000}",-0.680675569520817,-0.7250589159465829,-0.7356637863315004,-0.7084479371316307,-0.693909626719057,-0.7087511671299176,0.019994170125634418,2,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
35,2.8892119407653807,0.03543389302846703,0.03056168556213379,0.0001076758064591507,0.5,0.3,100,"{'colsample_bytree': 0.5, 'learning_rate': 0.3, 'n_estimators': 100}",-0.7313432835820896,-0.7902592301649647,-0.7945797329143754,-0.7889980353634578,-0.7328094302554028,-0.7675979424560582,0.029065979510798166,43,-0.02082105676684345,-0.014142604596346494,-0.019347868788057356,-0.01856034567416282,-0.021211823627614652,-0.018816739890604957,0.002527808889003652
36,5.362517070770264,0.08349114359646505,0.05767011642456055,0.0005047807706084769,0.5,0.3,200,"{'colsample_bytree': 0.5, 'learning_rate': 0.3, 'n_estimators': 200}",-0.6728201099764336,-0.7368421052631579,-0.7666928515318147,-0.7390962671905698,-0.7379174852652259,-0.7306737638454404,0.031002833555032566,24,-0.0003928501276762915,-0.0,-0.0,-0.0,-0.0,-7.85700255352583e-05,0.0001571400510705166
37,11.614495325088502,0.10542280145312966,0.14667043685913086,0.0005670998000780946,0.5,0.3,500,"{'colsample_bytree': 0.5, 'learning_rate': 0.3, 'n_estimators': 500}",-0.6633935585231736,-0.7333071484681853,-0.7592301649646505,-0.7367387033398821,-0.7225933202357564,-0.7230525791063296,0.032126915704814095,14,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
38,20.35222134590149,0.15742632689005434,0.3170192241668701,0.004018291389274888,0.5,0.3,1000,"{'colsample_bytree': 0.5, 'learning_rate': 0.3, 'n_estimators': 1000}",-0.6818538884524745,-0.7305577376276512,-0.7733699921445405,-0.7273084479371317,-0.7347740667976425,-0.729572826591888,0.02908071225990884,22,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
39,34.21717529296875,0.5044625573148022,0.6653242588043213,0.033563012537232824,0.5,0.3,2000,"{'colsample_bytree': 0.5, 'learning_rate': 0.3, 'n_estimators': 2000}",-0.6991358994501178,-0.7297721916732128,-0.7647289866457188,-0.7198428290766208,-0.7383104125736739,-0.7303580638838689,0.02158859487049709,23,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
40,4.015630626678467,0.03700883133134378,0.03113212585449219,0.0016989407669206053,0.7,0.01,100,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'n_estimators': 100}",-0.8601728201099764,-0.9296936370777691,-0.9092694422623724,-0.9080550098231827,-0.9292730844793713,-0.9072927987505345,0.025336578264884214,74,-0.7881555686505598,-0.766843449224121,-0.765566686309173,-0.766473534321909,-0.7568496513797506,-0.7687777779771026,0.010364760023789648
41,8.137967014312744,0.0720475412833417,0.057206916809082034,0.00014732758898422104,0.7,0.01,200,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'n_estimators': 200}",-0.8483896307934015,-0.908483896307934,-0.882560879811469,-0.9104125736738703,-0.9056974459724951,-0.891108885311834,0.023602341402021495,72,-0.7203889216263996,-0.7053624042427814,-0.6916126497741112,-0.6966512815476775,-0.6902680938819601,-0.7008566702145859,0.011109146149391094
42,19.444375944137573,0.18378484134984374,0.14238858222961426,0.0025183926879878264,0.7,0.01,500,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'n_estimators': 500}",-0.7910447761194029,-0.8373919874312648,-0.8527101335428122,-0.8612966601178782,-0.8479371316306483,-0.8380761377684014,0.02475076859696274,63,-0.5111962286387743,-0.494598310744451,-0.5054999017874681,-0.4958263772954925,-0.49533536285966806,-0.5004912362651708,0.006674640110245176
43,37.2113703250885,0.8332584841096461,0.3472426891326904,0.03257500758081944,0.7,0.01,1000,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'n_estimators': 1000}",-0.7596229379418696,-0.7812254516889238,-0.7827965435978005,-0.8298624754420432,-0.7744597249508841,-0.7855934267243042,0.02360116962476475,48,-0.27784325279905714,-0.2690041249263406,-0.2759772146925948,-0.2687813021702838,-0.27978002553275066,-0.2742771840242054,0.004558466519575308
44,69.0968325138092,1.5729419836421525,0.7229681968688965,0.02133978286773213,0.7,0.01,2000,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'n_estimators': 2000}",-0.6959937156323645,-0.7560879811468971,-0.7529457973291438,-0.7834970530451867,-0.7677799607072692,-0.7512609015721722,0.029640007385754258,33,-0.08181103908858771,-0.06982911019446081,-0.07552543704576704,-0.07227732495335362,-0.08141019345968771,-0.07617062094837138,0.0047970034711846445
45,3.997794437408447,0.026164471006742754,0.030181169509887695,0.00014352172698513723,0.7,0.05,100,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'n_estimators': 100}",-0.7985074626865671,-0.8409269442262373,-0.8315003927729773,-0.8679764243614931,-0.8597249508840864,-0.8397272349862723,0.024356170491229644,65,-0.5167943429581615,-0.49440188568061283,-0.5057945393832253,-0.4963173917313169,-0.5043700284788373,-0.5035356376464308,0.007963926302084362
46,7.236833095550537,0.05439601111176525,0.0589756965637207,0.0015943581799161474,0.7,0.05,200,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'n_estimators': 200}",-0.7427336999214454,-0.7788688138256088,-0.7977219167321288,-0.8491159135559921,-0.7886051080550098,-0.791409090418037,0.034363770767625514,52,-0.273620113926537,-0.26753093694755453,-0.27430760164997053,-0.26171069429441224,-0.28439556122950016,-0.27231298160959494,0.007575648905991412
47,16.710122632980347,0.17159401350056577,0.15344548225402832,0.02094289882372257,0.7,0.05,500,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'n_estimators': 500}",-0.6881382560879812,-0.7549096622152396,-0.7643362136684996,-0.7827111984282907,-0.7516699410609037,-0.7483530542921829,0.03198673543890417,31,-0.03339226085248478,-0.028874484384207425,-0.03466902376743272,-0.03407640184621428,-0.04114700972208583,-0.034431836114485005,0.003930420411644858
48,31.906220054626466,0.3213149188640298,0.33840065002441405,0.02582177063147073,0.7,0.05,1000,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'n_estimators': 1000}",-0.6932443047918303,-0.7073841319717203,-0.7407698350353495,-0.7555992141453831,-0.7418467583497053,-0.7277688488587979,0.023448766427171072,19,-0.000785700255352583,-0.0003928501276762915,-0.0003928501276762915,-0.0011784346459785917,-0.0012766375331434744,-0.0008052945379654465,0.00037470054133403825
49,60.13568067550659,1.143878797662747,0.7207930088043213,0.006214995926326383,0.7,0.05,2000,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'n_estimators': 2000}",-0.6724273369992144,-0.7101335428122545,-0.7282010997643362,-0.7131630648330058,-0.7355599214145383,-0.7118969931646698,0.021855546288325887,4,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
50,3.6803011894226074,0.05350155482169586,0.03060178756713867,0.0002547196705482574,0.7,0.1,100,"{'colsample_bytree': 0.7, 'learning_rate': 0.1, 'n_estimators': 100}",-0.7670856245090337,-0.7879025923016496,-0.788688138256088,-0.8180746561886051,-0.7705304518664047,-0.7864562926243562,0.018086730048535813,49,-0.27823610292673345,-0.2683166372029071,-0.2740129640542133,-0.2698615339290975,-0.2801728370814102,-0.27412001503887234,0.0045913864956421925
51,6.87340726852417,0.030639954089588264,0.05804810523986816,0.00039721166667522383,0.7,0.1,200,"{'colsample_bytree': 0.7, 'learning_rate': 0.1, 'n_estimators': 200}",-0.7266300078554595,-0.7702278083267872,-0.7450903377847604,-0.7948919449901768,-0.7705304518664047,-0.7614741101647177,0.02348589237856762,39,-0.07356118640738558,-0.05892751915144372,-0.06904340993910824,-0.06559952862614161,-0.07954433860355495,-0.06933519654552682,0.006992076584827276
52,16.148176383972167,0.1335601047140327,0.14328341484069823,0.0017867436200723844,0.7,0.1,500,"{'colsample_bytree': 0.7, 'learning_rate': 0.1, 'n_estimators': 500}",-0.6924587588373919,-0.7085624509033779,-0.7317360565593087,-0.7351669941060903,-0.75049115913556,-0.7236830839083458,0.020586381313589402,16,-0.0011785503830288745,-0.0003928501276762915,-0.0003928501276762915,-0.0003928115486595306,-0.0012766375331434744,-0.0007267399440368924,0.0004101202319967378
53,29.172002410888673,0.2581753687350658,0.3312075138092041,0.015553694263486741,0.7,0.1,1000,"{'colsample_bytree': 0.7, 'learning_rate': 0.1, 'n_estimators': 1000}",-0.6842105263157895,-0.7097407698350353,-0.7360565593087196,-0.7280943025540275,-0.7359528487229863,-0.7188110013473116,0.019783295247451045,8,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
54,51.14531502723694,0.40003976677375747,0.7249873161315918,0.024281079358029613,0.7,0.1,2000,"{'colsample_bytree': 0.7, 'learning_rate': 0.1, 'n_estimators': 2000}",-0.697172034564022,-0.7246661429693637,-0.7368421052631579,-0.7292730844793713,-0.7166994106090373,-0.7209305555769905,0.01355802141561955,12,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
55,3.510068655014038,0.08026869869306076,0.04080820083618164,0.020556531466625498,0.7,0.3,100,"{'colsample_bytree': 0.7, 'learning_rate': 0.3, 'n_estimators': 100}",-0.7439120188531029,-0.7682639434406913,-0.7796543597800472,-0.7740667976424361,-0.7638506876227897,-0.7659495614678133,0.012240309961128418,41,-0.010312315851502652,-0.01296405421331762,-0.013946179532508348,-0.014337621526072866,-0.01738191102818423,-0.013788416430317144,0.002280463424717344
56,6.6563177585601805,0.0948903531208515,0.05837717056274414,0.00019938987820608447,0.7,0.3,200,"{'colsample_bytree': 0.7, 'learning_rate': 0.3, 'n_estimators': 200}",-0.6846032992930087,-0.7187745483110762,-0.746661429693637,-0.7359528487229863,-0.7520628683693517,-0.727610998878012,0.02432342236172498,18,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
